"Data Source","World Development Indicators",

"Last Updated Date","2021-03-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"OECD members","OED","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.7692514066407","39.3060522391773","41.0209495186653","40.6322781051932","43.5206000191196","45.6503941613331","46.3534541541335","46.5474354409005","47.141172506885","45.4438730110466","","","","","","","","","","","","","","","","","","","","","",
"Oman","OMN","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Other small states","OSS","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.7725350870327","76.0908289241623","74.5285767943305","78.910190522119","","","","","79.0846919843326","","66.7525020661532","","","","","","","","","","","","","","","","","","","","",
"Panama","PAN","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Peru","PER","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","189.246285557587","78.2167512063909","80.142729037233","70.6160984544118","55.4915347082036","","","","","","","","","","","","32.5394575436311","28.5288183926826","26.076322347553","26.4008658753596","23.6817913396941","20.7202165724133","19.2166594587652","18.3944203835345","19.3436563312777","22.5785735658227","23.1832496081886","","","","",
"Philippines","PHL","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.3017098372967","49.6981196479839","52.7731308807089","67.1312896883395","56.4165010762393","61.0637419325051","53.1896173066989","55.6537713305447","60.1252652101889","54.5186948134479","58.598433117411","59.2614955783056","64.715074553291","71.1158091036307","71.6007252032252","65.7097431233166","58.7978739921016","51.5748916279875","52.4322709324654","52.4006931344165","50.1962414764938","48.8058481254572","49.1574552067049","47.1441818576352","43.426338941462","","","","","","",
"Palau","PLW","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.5870748961464","24.2540645724147","32.7515055689109","25.7492274432472","27.2718587480661","23.2213803358581","21.8773371765938","63.4647652747634","68.7028397772155","","","","",
"Papua New Guinea","PNG","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.9532540146935","46.6108276015088","44.8643144683874","44.3261901337552","53.5450156411045","53.6620013882835","55.6433690965017","62.4046556302616","66.3501460864216","63.5373009220453","57.7415312557776","68.2675567269125","69.7344601261207","","","","","","","","","","","","26.8946120019845","29.8753777260463","","","","","",
"Poland","POL","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.4543984704576","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pre-demographic dividend","PRE","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico","PRI","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People’s Rep.","PRK","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.24573773536288","5.6574045702943","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Paraguay","PRY","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"West Bank and Gaza","PSE","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pacific island small states","PSS","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.225990641494","39.2072745341551","41.2918142958625","41.0689230943012","43.573513022374","46.0316644193534","46.9656850430581","47.193590640473","48.4799702275866","46.4668716022218","","","","","","","","","","","","","","","","","","","","","",
"French Polynesia","PYF","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Romania","ROU","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Russian Federation","RUS","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","143.948999533393","100.744137724205","62.1488888669576","48.9836153351704","41.3527168644107","","","16.660868447567","9.89107286043072","7.15843011662711","6.49528743788997","8.69786633508402","9.09810564475071","8.64108194430582","8.55140859340356","9.06725564048848","11.2004612827286","13.5407657768558","14.2417395793548","","","","",
"Rwanda","RWA","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.7969202729087","47.8601030997282","48.4289742567034","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Asia","SAS","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.8663444079039","54.0803418488817","53.5320258547655","55.823325428869","51.0870053569937","49.0601946714798","47.2893333608364","51.4958321698661","54.4045012820036","52.7549097182764","57.3838888591126","58.3632266383945","61.6467532849678","61.1820360352561","63.7297325482229","62.9686766890519","60.4286337255421","58.1654124460054","57.1374256155169","56.1829462788888","52.0415917156852","52.1680532110211","51.2469604842386","50.9779050508687","","","","","","","",
"Saudi Arabia","SAU","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sudan","SDN","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Senegal","SEN","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Singapore","SGP","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.855311856756","78.97732191875","81.8827558107494","72.8796371846888","70.2818345454772","72.7804903132088","72.735334061978","71.3607292667242","82.599116639914","87.8603784550691","83.842291725532","93.9363125102557","106.332540928351","108.589983770079","101.779018993689","94.9666937754733","82.8374805427534","77.2760743035509","96.4099647516113","106.372468302322","101.449782417951","104.78518384861","107.828093624626","99.4464888561159","99.6097986729595","103.320839751929","109.197506171167","","","","",
"Solomon Islands","SLB","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.1116774819893","11.536197505611","10.1148695481762","8.72060539859726","6.74198929698334","6.2638162631019","","","","",
"Sierra Leone","SLE","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"El Salvador","SLV","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.6529338880384","28.1906634561591","27.376408936306","35.370552538118","62.446945384262","57.9112234090821","56.5005963032977","56.215806320443","50.5122336368588","48.4823699129053","48.4269376195663","58.1469205675387","57.4942866187624","54.5625440820478","","62.3992484187828","50.8379319332391","51.2784032678648","52.0656346470487","","","","",
"San Marino","SMR","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.7348281481481","26.5286653982985","31.9233677947788","39.3423254303621","47.7656117606838","47.4509601321227","46.8685383304774","46.6074007324324","54.9724926638478","44.8293754612433","51.2177218791033","54.0230135522152","","56.9302290727428","57.3280875334167","","","","",
"Somalia","SOM","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa (excluding high income)","SSA","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Sudan","SSD","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Small states","SST","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sao Tome and Principe","STP","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Suriname","SUR","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovak Republic","SVK","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovenia","SVN","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.1890852359822","17.6941943386084","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sweden","SWE","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eswatini","SWZ","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sint Maarten (Dutch part)","SXM","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","176.92433805069","100.445570307955","75.3534158588627","78.8413155501667","78.1418056718111","51.5506298157061","68.83635968787","63.3403933800613","","","","","",
"Syrian Arab Republic","SYR","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.4922623111544","22.3728203262827","21.4017225564038","20.6667026137466","19.8191418105026","18.2997359409155","20.8096036472034","22.547523408968","23.9479365024006","","","","",
"Togo","TGO","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Thailand","THA","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.4477538501483","13.3655673362757","10.8789951587465","8.18624353670039","5.69321973711674","4.61009471231839","3.67349745742469","4.64152040948473","10.6698573854214","20.0057789155598","21.9645865139196","24.5783340358589","30.0703562721572","27.0460183720806","24.3963998008709","25.4581282780769","24.3806591494652","22.9934668319175","22.4502172623288","26.7791952036446","26.9008455437265","28.1319763006874","28.4447160238828","34.7818441710121","39.5686522173607","35.2739629742518","","","","","",
"Tajikistan","TJK","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turkmenistan","TKM","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Timor-Leste","TLS","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tonga","TON","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.0380839800652","47.4764850994565","51.176079919279","49.4146054980866","","","","",
"South Asia (IDA & IBRD)","TSA","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.8663444079039","54.0803418488817","53.5320258547655","55.823325428869","51.0870053569937","49.0601946714798","47.2893333608364","51.4958321698661","54.4045012820036","52.7549097182764","57.3838888591127","58.3632266383945","61.6467532849678","61.1820360352561","63.7297325482229","62.9686766890519","60.4286337255421","58.1654124460054","57.1374256155169","56.1829462788888","52.0415917156852","52.1680532110211","51.2469604842386","50.9779050508687","","","","","","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Trinidad and Tobago","TTO","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.803206848237","15.928004235045","","","","","","","","","","","","","",
"Tunisia","TUN","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.7703800956018","60.6727188081937","55.4991317544397","59.3098274568642","59.0345141585198","57.518267866149","55.2965179400303","56.9353278066895","54.2817440338334","55.6386363803379","56.7214685407345","56.467642102279","55.9340939899214","55.0211600274784","53.8374194744404","52.4205297222421","48.562318473175","45.7895412461289","43.2919349060393","42.9297921509547","40.6626014003759","44.6247763295406","44.6597512024834","","","","","","","","",
"Turkey","TUR","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.2454942016516","32.1299111323629","34.0172750620102","33.6982232562415","44.0175057105221","35.8414007648945","37.9207501444174","44.2932887174408","30.2966279901057","","","","","","","","","","41.2155893784122","50.1129561090002","47.1216697794956","42.0450131189526","38.9933664738251","32.6708937101207","31.40361146898","29.0542646789227","31.6533464950334","","","","",
"Tuvalu","TUV","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Uganda","UGA","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ukraine","UKR","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.976448181234","45.2874698653496","","","","","","","","13.8402079543379","24.8994141074509","29.9695556383217","27.4827594960273","33.7031001609632","37.0287155729123","63.6653191884884","70.2588376218982","71.8095454494004","","","","",
"Upper middle income","UMC","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Uruguay","URY","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.5959630364015","24.5905757591411","23.6047773194107","21.8791430371302","24.5301880718095","","","","","","","40.6433348580901","95.2678607353549","105.602780864176","85.4255941269123","76.1144597035528","69.0268963522553","58.5120605330092","57.2526825192788","49.2733292112122","44.2227017529432","45.3514512219507","43.4034504534076","42.7408509972793","44.35796132952","51.1864800205919","50.6849558753255","","","","",
"United States","USA","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.128400199944","40.933943570707","44.0615972806026","46.0501444176036","48.2461403335599","47.3534821707435","47.2095352870886","46.7417685500108","44.1174698332784","41.1291489790385","37.7292772729571","33.263120248676","15.1658484819226","53.831020656133","56.2416463518739","56.6783896767545","56.5499612625269","55.4711368300526","55.7459714474528","64.0622298869459","76.1779363289699","85.4642738610747","90.0547850215033","94.163413471203","96.0756025370965","96.3424846931573","96.8191887999694","98.9759928287806","","","","",
"Uzbekistan","UZB","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Vincent and the Grenadines","VCT","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.5260936461594","31.5824661356898","33.6319837500488","40.7098757087522","43.263847150274","43.3532667723757","41.6079064854481","39.3832023932378","40.0387163185079","51.9459985324307","51.7428779003608","48.9016464559096","52.3300210498833","55.4548969656624","59.3259448726376","57.149874301212","54.0523795202106","45.7249869846124","45.8443468322957","56.8312179829486","59.8947431373722","58.4684067815179","61.2051824770701","63.5539167856373","68.7494592407486","","","","","","",
"Venezuela, RB","VEN","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"British Virgin Islands","VGB","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vanuatu","VUT","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.4169659568011","","","","","24.1834507924015","22.3390410958904","23.3531607922546","28.4031452746136","27.3032116324112","","","","","","","","","","","","","","","","","","","","","",
"World","WLD","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Samoa","WSM","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kosovo","XKX","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Africa","ZAF","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.3398824635165","36.9948428757177","40.3064189532553","43.7840067079228","49.2296965336848","49.5658573784738","48.9129561258787","47.8133795655631","49.5834088265337","46.7728777255068","44.1132212645986","","","","","","","","26.0184722820795","","","","","","","","","","","","",
"Zambia","ZMB","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","244.380536439033","277.530307986501","164.700753558863","161.786076869105","149.209889858483","155.279224614308","175.934490736564","150.072548942759","161.232157851948","","","","","","","","","","","","","18.0498818772738","23.488887811346","24.2239594002551","44.395867179877","49.4073268222989","","","","","",
"Zimbabwe","ZWE","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
